genome_id	genome_name	taxonomy
131568.6	Kineococcus radiotolerans strain AS2.23	Kineococcus, Kineosporiaceae, Kineosporiales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1315998.3	Buchnera aphidicola (Thelaxes californica) strain Tca	Buchnera, Erwiniaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1316936.3	Phaeospirillum fulvum MGU-K5	Magnetospirillum, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1317117.6	Oceanococcus atlanticus strain 22II-S10r2	Oceanococcus, Ectothiorhodospiraceae, Chromatiales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1317121.10	Pseudaestuariivita atlantica strain 22II-S11-z3	Pseudaestuariivita, Rhodobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1318466.3	Acholeplasma palmae J233	Alteracholeplasma, Acholeplasmataceae, Acholeplasmatales, Mollicutes, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
1318617.3	Candidatus Mycoplasma girerdii VCU_M1	Malacoplasma, Mycoplasmoidaceae, Mycoplasmoidales, Tenericutes, Terrabacteria group, Bacteria, cellular organisms
1320556.3	Mesorhizobium sp. NBIMC_P2-C3	Mesorhizobium, Phyllobacteriaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1321371.13	Holospora undulata HU1	Holospora, Holosporaceae, Holosporales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1321778.3	Clostridiales bacterium oral taxon 876 str. F0540	Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1321814.3	Eubacterium brachy ATCC 33089	Eubacteriales Family XIII. Incertae Sedis, Eubacteriales incertae sedis, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1323375.3	Anoxybacter fermentans strain DY22613	Anoxybacter, Halanaerobiales incertae sedis, Halanaerobiales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1323738.4	Idiomarina planktonica strain TS-T11	Pseudidiomarina, Idiomarinaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1324766.3	Rothia endophytica 56QC2O2	Rothia, Micrococcaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1324935.3	Limisphaera ngatamarikiensis strain NGM72.4	Limisphaera, Verrucomicrobia subdivision 3, Verrucomicrobiales, Verrucomicrobiae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
1324957.4	Candidatus Halobonum tyrrellensis G22	Candidatus Halobonum, Halorubraceae, Haloferacales, Halobacteria, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
1325130.3	Helicobacter fennelliae MRY12-0050	Helicobacter, Helicobacteraceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
1325564.10	Nitrospira japonica FI88_42_154	Nitrospira, Nitrospiraceae, Nitrospirales, Nitrospira, Nitrospirae, Bacteria, cellular organisms
1326980.6	Sulfolobales archaeon AZ1	Candidatus Aramenus, Sulfolobaceae, Sulfolobales, Thermoprotei, Crenarchaeota, TACK group, Archaea, cellular organisms
13276.5	Suttonella indologenes strain NCTC10717	Suttonella, Cardiobacteriaceae, Cardiobacteriales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1328313.3	Catenovulum agarivorans DS-2	Catenovulum, Alteromonadaceae, Alteromonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1329796.4	Risungbinella massiliensis strain GD1	Risungbinella, Thermoactinomycetaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1330330.3	Kosmotoga pacifica strain SLHLJ1	Kosmotoga, Kosmotogaceae, Kosmotogales, Thermotogae, Thermotogae, Bacteria, cellular organisms
1331910.7	Thermogutta terrifontis strain R1	Thermogutta, Thermoguttaceae, Pirellulales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
1332188.3	Candidatus Saccharimonas aalborgensis	Candidatus Saccharimonas, Candidatus Saccharibacteria, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
133270.3	Hydrogenothermus marinus strain VM1	Hydrogenothermus, Hydrogenothermaceae, Aquificales, Aquificae, Aquificae, Bacteria, cellular organisms
1333523.5	Salinarchaeum sp. Harcht-Bsk1	Salinarchaeum, Natrialbaceae, Natrialbales, Halobacteria, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
1336245.3	Carnimonas nigrificans ATCC BAA-78	Carnimonas, Halomonadaceae, Oceanospirillales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1337093.3	Loktanella cinnabarina LL-001	Limimaricola, Rhodobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1339234.3	Kocuria sp. ZOR0020	Kocuria, Micrococcaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1339239.3	Cetobacterium sp. ZOR0034	Cetobacterium, Fusobacteriaceae, Fusobacteriales, Fusobacteriia, Fusobacteria, Bacteria, cellular organisms
1340493.3	Bryobacter aggregatus MPL3	Bryobacter, Bryobacteraceae, Bryobacterales, Acidobacteriia, Acidobacteria, Bacteria, cellular organisms
1341157.4	Ruminococcus flavefaciens 007c	Ruminococcus, Oscillospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1341696.3	Rehaibacterium terrae strain DSM 25897	Rehaibacterium, Xanthomonadaceae, Xanthomonadales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1345117.3	Candidatus Annandia pinicola strain Ad13-065	Candidatus Annandia, ant, tsetse, mealybug, aphid, etc. endosymbionts, Enterobacteriaceae incertae sedis, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
134676.3	Actinoplanes sp. SE50/110	Actinoplanes, Micromonosporaceae, Micromonosporales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1347087.3	Paucisalibacillus sp. EB02	Paucisalibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1347392.3	Anaerosalibacter sp. ND1	Anaerosalibacter, Tissierellaceae, Tissierellales, Tissierellia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1347891.3	Naumannella cuiyingiana strain DSM 103164	Naumannella, Propionibacteriaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1348613.3	Vallitalea pronyensis strain FatNI3	Vallitalea, Vallitaleaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1349421.3	Flavihumibacter solisilvae 3-3	Flavihumibacter, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1349786.3	Zimmermannella alba NBRC 15616	Pseudoclavibacter, Microbacteriaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1351585.4	Veillonellaceae bacterium ALE strain LUCI	Lucifera, Veillonellaceae, Veillonellales, Negativicutes, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1352.14276	Enterococcus faecium Sample_1	Enterococcus, Enterococcaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1354277.3	Virgibacillus sp. CM-4	Virgibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1354300.3	Peptoniphilus sp. ChDC B134	Peptoniphilus, Peptoniphilaceae, Tissierellales, Tissierellia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1354314.3	Cardinium endosymbiont cBtQ1 of Bemisia tabaci	Candidatus Cardinium, Amoebophilaceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1356299.4	Ferrovum sp. JA12	Ferrovum, Ferrovaceae, Ferrovales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1356854.4	Alicyclobacillus acidoterrestris ATCC 49025	Alicyclobacillus, Alicyclobacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
135735.6	Bacillus endophyticus strain Hbe603	Priestia, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1357399.3	Helicobacter canis NCTC 12740	Helicobacter, Helicobacteraceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
1357400.3	Helicobacter macacae MIT 99-5501	Helicobacter, Helicobacteraceae, Campylobacterales, Epsilonproteobacteria, delta/epsilon subdivisions, Proteobacteria, Bacteria, cellular organisms
1359163.4	Candidatus Neoehrlichia lotoris str. RAC413	Candidatus Neoehrlichia, Anaplasmataceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1359168.3	Orientia chuto str. Fuller	Orientia, Rickettsieae, Rickettsiaceae, Rickettsiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
136993.3	Methylosinus sp. LW4	Methylosinus, Methylocystaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1371.9	Marinococcus halophilus strain NBRC 102359	Marinococcus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1376.123	Aerococcus urinae strain CCUG36881	Aerococcus, Aerococcaceae, Lactobacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1379154.3	Alkalibacillus almallahensis strain CECT 8373	Alkalibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1379303.3	candidate division EM 19 bacterium JGI OTU-1	Candidatus Calescibacterium, Candidatus Calescamantes, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
1379305.3	candidate division NKB19 bacterium JGI OTU-1	Candidatus Hydrogenedens, Candidatus Hydrogenedentes, FCB group, Bacteria, cellular organisms
1379698.3	candidate division ZIXI bacterium RBG-1	candidate division Zixibacteria, FCB group, Bacteria, cellular organisms
1379858.3	Mucispirillum schaedleri ASF457	Mucispirillum, Mucispirillaceae, Deferribacterales, Deferribacteres, Deferribacteres, Bacteria, cellular organisms
1379910.4	Rufibacter sp. DG31D	Rufibacter, Hymenobacteraceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1380157.4	Terrilactibacillus laevilacticus strain SK5-6	Terrilactibacillus, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1380348.5	Acidobacteriaceae bacterium URHE0068	Acidobacteriaceae, Acidobacteriales, Acidobacteriia, Acidobacteria, Bacteria, cellular organisms
1380389.4	Sphingomonas sp. URHD0057	Sphingomonas, Sphingomonadaceae, Sphingomonadales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1380390.4	Solirubrobacterales bacterium URHD0059	Solirubrobacterales, Thermoleophilia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1380391.4	Dongia sp. URHE0060	Dongia, Rhodospirillaceae, Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1380392.3	Nocardioides sp. URHA0020	Nocardioides, Nocardioidaceae, Propionibacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1380394.3	Rhodospirillales bacterium URHD0088	Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
138072.46	Candidatus Hamiltonella defensa strain china	Candidatus Hamiltonella, aphid secondary symbionts, ant, tsetse, mealybug, aphid, etc. endosymbionts, Enterobacteriaceae incertae sedis, Enterobacteriaceae, Enterobacterales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1381596.8	Marinimicrobium sp. LS-A18	Marinimicrobium, Cellvibrionaceae, Cellvibrionales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1382303.3	Caulobacteraceae bacterium PMMR1	Caulobacteraceae, Caulobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1382304.3	Alicyclobacillus macrosporangiidus CPP55	Alicyclobacillus, Alicyclobacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1382306.3	Thermogemmatispora sp. PM5	Thermogemmatispora, Thermogemmatisporaceae, Thermogemmatisporales, Ktedonobacteria, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
1382356.3	Thermomicrobiales bacterium KI4	Thermorudis, Thermomicrobia incertae sedis, Thermomicrobia, Chloroflexi, Terrabacteria group, Bacteria, cellular organisms
1383028.3	candidate division OP8 bacterium JGI OTU-1	Candidatus Aminicenans, Candidatus Aminicenantes, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
1384459.3	Methyloceanibacter caenitepidi Gela4	Methyloceanibacter, Hyphomicrobiaceae, Hyphomicrobiales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1384484.3	Adlercreutzia equolifaciens DSM 19450	Adlercreutzia, Eggerthellaceae, Eggerthellales, Coriobacteriia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1384638.4	Aridibacter famidurans mag.1	Aridibacter, Blastocatellaceae, Blastocatellales, Blastocatellia, Acidobacteria, Bacteria, cellular organisms
1385521.3	Knoellia subterranea KCTC 19937	Knoellia, Intrasporangiaceae, Micrococcales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1385664.3	Hymenobacter sp. DG25B	Hymenobacter, Hymenobacteraceae, Cytophagales, Cytophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1385975.3	Algisphaera agarilytica strain DSM 103725	Algisphaera, Phycisphaeraceae, Phycisphaerales, Phycisphaerae, Planctomycetes, PVC group, Bacteria, cellular organisms
1387197.9	Candidatus Schmidhempelia bombi str. Bimp	Candidatus Schmidhempelia, Orbaceae, Orbales, Gammaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1387353.3	Paludisphaera borealis strain PX4	Paludisphaera, Isosphaeraceae, Isosphaerales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
139.379	Borreliella burgdorferi strain S50_Assembly	Borreliella, Borreliaceae, Spirochaetales, Spirochaetia, Spirochaetes, Bacteria, cellular organisms
1390249.3	Firmicutes bacterium MLFW-2	Desulfuribacillus, Bacillales incertae sedis, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1391995.3	Mycobacterium avium subsp. paratuberculosis 10-5975	Mycobacterium, Mycobacteriaceae, Corynebacteriales, Actinomycetia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1392487.3	Eubacterium sp. AB3007	Eubacterium, Eubacteriaceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392491.3	Ruminococcaceae bacterium AE2021	Oscillospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392493.3	Lachnospiraceae bacterium AC2031	Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392494.3	Lachnospiraceae bacterium AC2012	Lachnospiraceae, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1392998.3	Candidatus Methanoperedens nitroreducens strain ANME-2d	Candidatus Methanoperedens, Candidatus Methanoperedenaceae, Methanosarcinales, Methanomicrobia, Stenosarchaea group, Euryarchaeota, Archaea, cellular organisms
1393034.3	Atopobium deltae strain DNF00019	Atopobium, Atopobiaceae, Coriobacteriales, Coriobacteriia, Actinobacteria, Terrabacteria group, Bacteria, cellular organisms
1393122.3	Crenotalea thermophila strain DSM 14807	Thermoflavifilum, Chitinophagaceae, Chitinophagales, Chitinophagia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
139438.5	Geovibrio thiophilus strain DSM 11263	Geovibrio, Geovibrionaceae, Deferribacterales, Deferribacteres, Deferribacteres, Bacteria, cellular organisms
1394711.4	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	Candidatus Saccharibacteria, Bacteria candidate phyla, Bacteria incertae sedis, Bacteria, cellular organisms
1395513.3	Sporolactobacillus laevolacticus DSM 442	Sporolactobacillus, Sporolactobacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1396141.3	Haloferula sp. BvORR071	Haloferula, Verrucomicrobiaceae, Verrucomicrobiales, Verrucomicrobiae, Verrucomicrobia, PVC group, Bacteria, cellular organisms
1397.4	Bacillus circulans strain RIT379	Niallia, Bacillaceae, Bacillales, Bacilli, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
1397108.4	Celeribacter marinus strain IMCC12053	Celeribacter, Roseobacteraceae, Rhodobacterales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1397666.3	alpha proteobacterium RS24	Candidatus Micropelagos, PS1 clade, Alphaproteobacteria incertae sedis, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1399147.9	Holospora obtusa F1	Holospora, Holosporaceae, Holosporales, Alphaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1400053.5	Bacteroidales bacterium CF	Bacteroidales, Bacteroidia, Bacteroidetes, Bacteroidetes/Chlorobi group, FCB group, Bacteria, cellular organisms
1400387.3	Bythopirellula goksoyri strain Pr1d	Bythopirellula, Lacipirellulaceae, Pirellulales, Planctomycetia, Planctomycetes, PVC group, Bacteria, cellular organisms
1401065.3	Oligella urethralis DNF00040	Oligella, Alcaligenaceae, Burkholderiales, Betaproteobacteria, Proteobacteria, Bacteria, cellular organisms
1401079.3	Mogibacterium timidum ATCC 33093	Mogibacterium, Eubacteriales Family XIII. Incertae Sedis, Eubacteriales incertae sedis, Eubacteriales, Clostridia, Firmicutes, Terrabacteria group, Bacteria, cellular organisms
